A, mu, sigma, chi2, flag
66, 4.58835961933306, 0.16783650979529008, 1.5586843665102093e-06, 0
67, 4.480125519570007, 0.09226784531850174, 3.183511595446419e-07, 0
68, 4.21398926642073, 0.14747531474658748, 3.079914158198178e-05, 0
69, 4.2891086401707526, 0.19614983185325907, 3.302754765664392e-05, 0
70, 3.3294330880491616, 0.24431814409785724, 0.0001203890649782829, 0
71, 3.5804741327220917, 0.0860646944743102, 0.0002775345149724566, 0
72, 4.252467578464282, 0.3861894040843594, 4.5180108714278835e-05, 0
73, 4.351886739205306, 0.1501802189550439, 5.816320329395292e-05, 0
74, 3.5283334410963145, 0.1816663875153979, 0.0005770413046326589, 0
75, 3.309519369826259, 0.18846508132459425, 0.003458287125919497, 0
76, 2.2941613509107475, 1.5699396292244565, 0.011215199025780925, 0
77, 2.576849392884088, 1.372181259286999, 0.045912378897712255, 0
78, 3.4688413614637046, 0.727587869688882, 0.06389001665042283, 0
79, 3.4223534209014215, 0.06325171462571066, 0.0742682531493207, 0
80, 3.648940387041764, 0.9097110663648146, 0.04322453086371586, 0
81, 3.5163160205307777, 0.10173131326020085, 0.07379795351118615, 0
82, 3.897749548067804, 0.010761280758087244, 0.016738266297541805, 0
83, 3.8542811105034613, 0.48184587499565135, 0.01882695648781989, 0
84, 3.587440172063748, 0.17838276444289897, 0.07484713180125512, 0
85, 3.7128706625406145, 1.0593773261358936, 0.11644927895340294, 0
86, 3.5370422726839386, 0.8733640652498529, 0.1613641713097887, 0
87, 4.3946532259127755, 0.09912174911661623, 0.0041683730821465885, 0
88, 4.249164710000783, 0.72696226447673, 0.013143195055919493, 0
89, 4.3140749205196025, 0.5736719965290845, 0.03227833045939794, 0
90, 3.814970822519691, 0.03955245777291361, 0.858321965901566, 0
91, 4.4403849180943515, 0.06142993934628859, 0.11936481847616003, 0
92, 3.5284412232391493, 0.02382164503958439, 0.13962540912532867, 0
93, 4.163599218447896, 0.12664895469049248, 0.1504546392608573, 0
94, 4.394658091153005, 0.11986672170643262, 0.08901278322311734, 0
95, 4.414222918894616, 0.16275773595493964, 0.034238904207238186, 0
96, 2.530191833605289, 0.1585220473120034, 13.274378758012187, 0
97, 4.693304946032797, 0.15572745454833878, 0.21533687939568202, 0
98, 4.421784385765063, 0.15342224042804928, 0.35567758432666846, 0
99, 3.382990210401529, 0.1742719553549298, 2.5694438506228123, 0
100, 3.6687873994074196, 0.11556022127781611, 0.029342339964301127, 0
101, 3.604741746801825, 0.17364494939402264, 0.2542444229005016, 0
102, 3.8389008899403523, 0.41867399772516883, 0.3601598578120161, 0
103, 2.995124667978893, 0.05064038022559458, 1.7523681882592854, 0
104, 4.392380825616668, 0.17056420748259202, 0.39662486481841425, 0
105, 4.251608706041775, 0.7974599610968499, 0.9169705037911307, 0
106, 4.432487101062062, 0.14440365837415653, 0.4158393130858902, 0
107, 4.145078792344809, 0.38444977309017014, 0.3157099839075328, 0
108, 4.468347211400127, 0.8734429331423728, 0.18150522282618795, 0
109, 3.5197343128237284, 0.08553453472822609, 0.17106327848639563, 0
110, 4.582585669676532, 0.18413587910592646, 0.03425045215488047, 0
111, 4.2923593768479655, 0.16547823529005123, 0.5644698783168147, 0
112, 4.527595678694046, 0.05246371942295026, 0.1718653042901265, 0
113, 4.331031489555461, 0.21295578554765218, 0.23455270956149799, 0
114, 4.436053755478661, 0.6068934743997005, 0.06595307880923386, 0
115, 3.885523969778009, 0.555960581293947, 0.24060626703439755, 0
116, 3.8908538166482884, 0.3983129599978277, 0.016231919486590595, 0
117, 3.4223966783161397, 0.16090163179901223, 0.14086885583379088, 0
118, 4.346292773809977, 0.13807297120935888, 0.0029974483408892567, 0
119, 3.5562562140656238, 0.16740391218252748, 0.2490675537359918, 0
120, 3.5901644118195977, 0.13896325195932582, 0.052452168961057685, 0
121, 3.7186462460202114, 1.0062631412244243, 0.29147994167233005, 0
122, 3.939684787322754, 0.81966082293867, 0.23995534088447976, 0
123, 4.218047870260383, 0.7630261772463435, 0.01682932059700746, 0
124, 4.146845737556874, 1.1318431234059185, 0.29594170383512974, 0
125, 4.579278348680095, 0.10196015445999645, 0.063943279619488, 0
126, 4.103308501450439, 0.28724043287214185, 0.19817916421542708, 0
127, 3.661931958271826, 0.49227381484365096, 0.14823430099766008, 0
128, 3.0556641857030167, 0.25510766182547184, 0.3051287055303382, 0
129, 3.4409058519069537, 0.5097358359084392, 0.6367080334241242, 0
130, 4.35320565997034, 0.7553413411594687, 0.7836453886879075, 0
131, 2.6874459518579408, 0.021539475877589087, 4.189037362852172, 0
132, 4.351860817763524, 0.14306770267824845, 1.6140288725095093, 0
133, 4.661585774587383, 0.10911445560478318, 8.028355069639515, 0
134, 3.61605121024645, 0.1557903205768916, 1.7739501739966042, 0
135, 3.54694851439412, 0.17821911109983363, 0.642000922158132, 0
136, 3.763057007719891, 0.13746090385422857, 0.07641319408489175, 0
137, 3.992426990728313, 0.5485516494929886, 1.193566131593011, 0
138, 4.57552173241763, 0.13497046973025006, 0.2069571684201686, 0
139, 4.080128470131781, 0.024468818113645874, 0.7804820398049136, 0
140, 4.584995177875534, 0.12934200509403646, 0.6872118156580035, 0
141, 4.469338466651002, 0.09180033863225738, 0.019465205606738957, 0
142, 4.35269399198845, 0.181101546844315, 0.08151769155009346, 0
143, 4.479670747005123, 0.021865559530521897, 0.11878206063710849, 0
144, 3.6871632920695543, 0.15748750117002017, 0.18630226922100265, 0
145, 4.271749207917301, 0.14690969252821753, 0.11567969687125035, 0
146, 4.594138328249038, 0.11946236679113771, 0.09782246030267336, 0
147, 4.423615102292806, 0.1446541242944765, 0.059707601700834945, 0
148, 4.436216631574663, 0.07675534608535509, 0.1909471880826383, 0
