Y_tot/Y_tot_orig, Z_tot/Z_CN, A_tot/(A_CN-nu_bar)
1.0005164789224597, 1.000009040554799, 0.9999360946970118
1.0022540722445574, 0.9998851873726804, 0.9998007686554123
1.000516478922461, 0.9999989746816109, 0.9998415708713637
1.0022540722445594, 0.9998629498232314, 0.9999018009934983
1.0005164789224628, 0.9999993858762337, 1.0001307650941607
1.0022540722445594, 0.9998910160122324, 0.9999573388333823
1.000516478922463, 1.00000766861852, 0.999971351501148
1.0022540722445619, 1.0000089743435985, 0.9998738210342698
1.0005164789224632, 1.0000175772363462, 0.999994600875043
1.0022540722445608, 0.999827114163496, 0.9998412915579455
1.0005164789224634, 1.0000064536987443, 0.9998614560950712
1.0022540722445594, 0.9998669432210423, 0.9998623069294778
1.0005164789224643, 0.9999980729696787, 0.9999989276242418
1.0022540722445596, 1.0000350342533701, 0.9997904622347524
1.0005164789224619, 1.0000122013784671, 0.9999238722224646
1.0022540722445594, 0.9998432079870349, 0.9998054425542151
1.000516478922462, 1.0000095917494873, 0.9999422200692573
1.0022540722445608, 0.9999349493680608, 0.999811373910694
1.0005164789224614, 1.0000093428706385, 0.9999081558837346
1.0022540722445599, 0.999846956797321, 0.999743699560185
1.000516478922463, 0.9999949711967223, 0.9999103195640221
1.00225407224456, 0.9999215395167077, 0.9998945160458663
1.000516478922465, 1.0000052909517352, 1.0000349116219434
1.002254072244559, 0.9998328853914666, 0.9998255322172415
1.0005164789224623, 0.9999895310485726, 1.0001449094507264
1.002254072244557, 0.999827038213475, 1.0000384666695474
1.000516478922462, 1.0000074178985627, 0.9999310573979738
1.002254072244559, 0.9999219241905134, 0.9999115139726379
1.0005164789224628, 1.000014590371174, 0.9998511164135064
1.0022540722445585, 0.9999050583541942, 1.0000407835824698
1.0005164789224628, 0.9999914087171551, 1.000087433605523
1.0022540722445568, 0.9999392216180223, 0.9998773762186797
1.000516478922462, 1.0000052890445403, 0.9999287300109589
1.002254072244558, 0.999935101963545, 0.9999956353539621
1.0005164789224628, 1.000002499793721, 0.9998837719267022
1.00225407224456, 0.9999813450741666, 0.9999454631543959
1.0005164789224623, 1.0000013618841361, 1.0000241563293446
1.0022540722445594, 0.9999066262147601, 1.0000520075198993
1.0005164789224634, 1.0000045257143453, 0.9997482537227691
1.002254072244559, 0.9998836455982828, 0.999909762113602
1.0005164789224632, 1.0000051422869778, 0.9998227374063541
1.0022540722445583, 0.9999516294104916, 0.9997392831298025
1.000516478922463, 1.0000048247900233, 1.000013703262492
1.0022540722445585, 0.9999520571859282, 0.999985056625177
1.0005164789224623, 0.9999955447702178, 0.9999222746360374
1.002254072244559, 0.9997840179889876, 0.9998933232326466
1.0005164789224619, 1.000012956584933, 0.9998092482053701
1.0022540722445588, 0.9998629950061958, 1.0000348340018959
1.0005164789224616, 1.0000033282158867, 0.9997827466362773
1.0022540722445572, 0.9998530038968039, 0.9995422562072898
1.0005164789224612, 1.000000416930176, 0.9999331991019701
1.0022540722445585, 0.9999850976834364, 1.0000112830195165
1.0005164789224623, 1.0000023037905703, 0.9998486200289133
1.0022540722445599, 0.9999261711879416, 0.9998233975204793
1.000516478922462, 0.9999972421215091, 0.9999971996593942
1.002254072244559, 0.9998361222707371, 0.9999084090166763
1.0005164789224614, 1.000002724418765, 0.9999848851780795
1.0022540722445599, 0.9997979286677474, 0.9998076420644058
1.0005164789224639, 1.0000089840853486, 0.9999517758726585
1.0022540722445605, 0.9998999630416465, 0.999990819705091
1.0005164789224605, 1.0000068751963085, 0.9999051791359518
1.0022540722445583, 0.9998062092193815, 0.9996475194006524
1.000516478922463, 1.0000176991378253, 0.999887960503514
1.0022540722445599, 0.9999043568324878, 0.9998138158075208
1.0005164789224625, 1.00000410739904, 1.0000736120904714
1.0022540722445592, 0.9997899237779707, 0.9996791322219065
1.000516478922462, 0.9999863981007195, 0.9999275932739647
1.0022540722445579, 0.9998693373701146, 1.0000029418304317
1.000516478922463, 0.9999951440106583, 0.9999799733926562
1.0022540722445596, 0.9997575753869374, 0.9998357533994876
1.0005164789224619, 1.0000027082082579, 0.999884159934855
