Y_tot/200, Z_tot/Z_CN, A_tot/(A_CN-nu_bar), min( abs(Y(Z)/Y(Z_CN-Z) - 1) ), avg( abs(Y(Z)/Y(Z_CN-Z) ) ) 
1.0000000669879185, 1.000000002115357, 1.0007214491005383, 0.0, nan
1.0000001006622892, 1.0000000031787568, 1.0001386324394588, 0.0, nan
1.0002253279795605, 1.0000103954489608, 1.0000704218442722, 0.0, nan
1.0000926152095304, 0.9999899876795111, 0.9998947139769405, 0.0, nan
1.0000001084471761, 1.0000000034245955, 0.999664893631792, 0.0, nan
1.0003168039378998, 1.0000163580983137, 0.9995909672548221, 0.0, nan
1.0000000846298478, 1.000000002672469, 1.0004888148697018, 0.0, nan
1.0001619316658779, 1.0000131435790593, 1.0000885101949821, 0.0, nan
1.0003166424441015, 1.0000069582617128, 0.9999555505517284, 0.0, nan
1.0000001113269539, 1.0000000035155374, 1.0003081249097863, 0.0, nan
1.0000001361690343, 1.000000004300022, 1.0005531214130867, 0.0, nan
1.0000001393164866, 1.0000000043994153, 1.0002800697595926, 0.0, nan
1.0002216788637566, 1.000005069336258, 0.9998824653712208, 0.0, nan
1.0000001495109823, 1.0000000047213482, 1.000025650816041, 0.0, nan
1.0000000531556514, 1.0000000016785466, 1.0008415395692742, 0.0, nan
1.0002877344635577, 1.000024687236368, 0.9998111931715381, 0.0, nan
1.0000001046468205, 1.0000000033045846, 1.0008518635012966, 0.0, nan
1.000000079926521, 1.0000000025239457, 1.0002959683392696, 0.0, nan
1.0000000285599284, 1.000000000901841, 1.000356267444018, 0.0, nan
1.0000001303412305, 1.0000000041159847, 1.0004311629740879, 0.0, nan
1.0002337085965722, 1.0000222393875673, 0.9997451792365699, 0.0, nan
1.0000000315895792, 1.0000000009975156, 0.9999356130859365, 0.0, nan
1.0000000962135345, 1.0000000030382716, 1.0001872867285164, 0.0, nan
1.000000112058206, 1.0000000035386294, 1.0002207392468834, 0.0, nan
1.000132163720249, 1.0000013914779753, 0.9995989538145007, 0.0, nan
1.0001074570257957, 0.9999906195212258, 0.9999893758517664, 0.0, nan
1.000356411552802, 1.000039928285765, 0.9995761710104886, 0.0, nan
1.0000000798378195, 1.0000000025211437, 0.9998900777307136, 0.0, nan
1.0000001518454715, 1.0000000047950683, 1.0006605238907333, 0.0, nan
1.000000122029341, 1.0000000038535104, 1.0005241102246991, 0.0, nan
1.0002284313906828, 1.0000129635355888, 0.9996509028242002, 0.0, nan
1.0000001168389052, 1.0000000036895988, 1.0001931832803896, 0.0, nan
1.0002619397199313, 1.000011404696793, 0.9993156133085126, 0.0, nan
1.0000000955105488, 1.0000000030160692, 1.0005134656106718, 0.0, nan
1.0000000566606315, 1.0000000017892328, 1.0009192319851028, 0.0, nan
1.0002676585688552, 1.00001934640623, 0.9999104088663715, 0.0, nan
1.0000001576624726, 1.000000004978764, 1.0007285629256097, 0.0, nan
1.0003530860830117, 1.0000369230952921, 1.0001240969270822, 0.0, nan
1.0000000856581333, 1.0000000027049412, 1.0003131016544895, 0.0, nan
0.9999999902925224, 0.999999999693397, 1.0006715190846727, 0.0, nan
1.0002308516666119, 0.9999955728734483, 0.9997536110256747, 0.0, nan
1.0001260024889445, 1.0000118862934237, 1.0001491672347913, 0.0, nan
1.0000000629045913, 1.0000000019864095, 0.9998125874279074, 0.0, nan
1.0002570650727656, 1.0000272196131637, 1.0000187974349277, 0.0, nan
1.0001705495611193, 1.0000187005218102, 1.0001321074120129, 0.0, nan
1.000000004188034, 1.0000000001322016, 1.0007279954552055, 0.0, nan
1.0000723632053627, 0.999991655721404, 0.999730236779508, 0.0, nan
1.0000000873173307, 1.0000000027573392, 0.9998175299067453, 0.0, nan
1.0002438697034157, 1.0000232260047694, 0.9998308080955001, 0.0, nan
1.000000041819787, 1.000000001320573, 1.0002092823077207, 0.0, nan
1.0000000596970056, 1.000000001885115, 1.0000064285722488, 0.0, nan
1.0002934086017723, 1.000025012337037, 0.999804183851861, 0.0, nan
1.0002429120716905, 1.0000201284908783, 0.9997859044902578, 0.0, nan
1.0001930639407448, 1.0000180677320847, 0.9997677061580589, 0.0, nan
1.000000115830381, 1.0000000036577466, 0.9998509193467384, 0.0, nan
1.0000001248033201, 1.0000000039411054, 0.9996941293725783, 0.0, nan
1.0002010122702578, 1.000013443794311, 0.9994422087701209, 0.0, nan
1.0000000942089635, 1.0000000029749667, 1.0005015583428216, 0.0, nan
1.000000153331772, 1.0000000048420066, 1.0001690857806655, 0.0, nan
1.0000000404672227, 1.0000000012778612, 0.9996761149016886, 0.0, nan
1.0000001550180686, 1.0000000048952575, 1.000121023703903, 0.0, nan
1.000000140400399, 1.0000000044336455, 0.9996842923742115, 0.0, nan
1.0000000986362445, 1.000000003114775, 0.9997557120286152, 0.0, nan
1.0000001305677815, 1.0000000041231418, 0.9999948810725727, 0.0, nan
1.0000000541776364, 1.0000000017108217, 0.9994271139471501, 0.0, nan
1.0001181620385657, 0.9999755340970067, 0.9999351371891442, 0.0, nan
1.0000000490731116, 1.0000000015496262, 0.9996894426726446, 0.0, nan
1.0001684887071063, 0.9999977881006525, 1.0002465636621145, 0.0, nan
1.0000001370455012, 1.0000000043277015, 0.9998591591743189, 0.0, nan
1.0001388422915114, 0.9999737808095004, 1.0003056146120513, 0.0, nan
1.0000705562914245, 0.9999984385698728, 0.9998146652873634, 0.0, nan
1.0001643570477459, 1.0000092478302953, 0.9996230116053796, 0.0, nan
1.0000001339898392, 1.0000000042312043, 0.9998190804714694, 0.0, nan
1.0000000520603958, 1.0000000016439605, 0.9999665622507861, 0.0, nan
1.0001079072046137, 1.00000979643667, 1.000083189431408, 0.0, nan
1.000241464219563, 1.0000250099365458, 0.9996489596213766, 0.0, nan
1.0000000863533298, 1.0000000027268963, 0.9993747955959653, 0.0, nan
1.0000001274451247, 1.0000000040245312, 1.0000396293131864, 0.0, nan
1.0000001127996365, 1.0000000035620398, 1.0000738984846058, 0.0, nan
1.0000001136101129, 1.0000000035876397, 1.0001692081909983, 0.0, nan
1.0000001289033513, 1.000000004070579, 1.0002535449981746, 0.0, nan
1.0000000679334067, 1.0000000021452142, 1.000227121330302, 0.0, nan
1.0000001232876883, 1.0000000038932448, 0.9994282459645554, 0.0, nan
1.0001752479656525, 0.9999857755475675, 0.9994418581656777, 0.0, nan
1.000000120897251, 1.0000000038177534, 0.9998466382344272, 0.0, nan
1.000090801416544, 0.99999347168501, 0.9998603898817785, 0.0, nan
1.0000000924748647, 1.0000000029202067, 0.9998444291935283, 0.0, nan
1.0000000733063807, 1.000000002314886, 1.0005104198212083, 0.0, nan
1.0000000434019656, 1.0000000013705366, 1.0005088883589295, 0.0, nan
1.0000000340527628, 1.0000000010752998, 1.0000313795612588, 0.0, nan
1.000000129541371, 1.0000000040907284, 1.0007242874142663, 0.0, nan
1.000000116036942, 1.0000000036642729, 0.9993874754029306, 0.0, nan
1.0003428991130145, 1.000021186142655, 1.000072374283759, 0.0, nan
1.0000000600793468, 1.0000000018971922, 0.9993317012945141, 0.0, nan
