66, 1e-05, 0.00821, 0.26053, 0.6094, 0.12025, 0.0016, 0.0, 0.0, 0.0, 0.0
67, 1e-05, 0.00821, 0.26053, 0.6094, 0.12025, 0.0016, 0.0, 0.0, 0.0, 0.0
68, 1e-05, 0.00821, 0.26053, 0.6094, 0.12025, 0.0016, 0.0, 0.0, 0.0, 0.0
69, 0.10143000000000003, 0.26647000000000004, 0.27960000000000007, 0.20349000000000006, 0.10271000000000002, 0.03594000000000001, 0.008720000000000002, 0.0014600000000000001, 0.00017000000000000004, 1.0000000000000003e-05
70, 0.0, 0.00024000480009600192, 0.008500170003400068, 0.09360187203744075, 0.33393667873357463, 0.3920278405568111, 0.1517730354607092, 0.01914038280765615, 0.0007700154003080061, 1.000020000400008e-05
71, 0.0, 0.0, 5.000050000500005e-05, 0.011670116701167011, 0.25023250232502325, 0.5773057730577306, 0.15635156351563514, 0.004380043800438004, 1.000010000100001e-05, 0.0
72, 0.0, 0.0, 0.0, 0.0, 0.06565065650656507, 0.8783187831878319, 0.05603056030560306, 0.0, 0.0, 0.0
73, 0.0, 0.0, 0.0, 1e-05, 0.62809, 0.3719, 0.0, 0.0, 0.0, 0.0
74, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
75, 0.0, 0.0, 0.0, 0.86257, 0.13743, 0.0, 0.0, 0.0, 0.0, 0.0
76, 0.0, 0.0, 0.0, 0.0, 0.44808, 0.55192, 0.0, 0.0, 0.0, 0.0
77, 0.0, 0.0, 0.0, 0.0, 0.79749, 0.20251, 0.0, 0.0, 0.0, 0.0
78, 0.0, 0.0, 0.0, 0.0, 0.71218, 0.28782, 0.0, 0.0, 0.0, 0.0
79, 0.0, 0.0, 0.0, 2e-05, 0.74276, 0.25722, 0.0, 0.0, 0.0, 0.0
80, 0.0, 0.0, 0.0, 0.0, 0.88379, 0.11621, 0.0, 0.0, 0.0, 0.0
81, 0.0, 0.0, 0.0, 0.91975, 0.08025, 0.0, 0.0, 0.0, 0.0, 0.0
82, 0.0, 0.0, 0.0, 0.0, 0.90159, 0.09841, 0.0, 0.0, 0.0, 0.0
83, 0.0, 0.0, 0.0, 0.0, 0.80364, 0.19636, 0.0, 0.0, 0.0, 0.0
84, 0.0, 0.0, 0.0, 0.19345, 0.80655, 0.0, 0.0, 0.0, 0.0, 0.0
85, 0.0, 0.0, 0.0, 0.0, 0.962429624296243, 0.037570375703757035, 0.0, 0.0, 0.0, 0.0
86, 0.0, 0.0, 0.0, 0.11141, 0.88859, 0.0, 0.0, 0.0, 0.0, 0.0
87, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
88, 0.0, 0.0, 0.0013699863001369985, 0.22947770522294775, 0.7054129458705413, 0.06365936340636592, 7.999920000799993e-05, 0.0, 0.0, 0.0
89, 0.0, 0.0, 0.0, 0.56011, 0.43989, 0.0, 0.0, 0.0, 0.0, 0.0
90, 0.0, 0.0, 0.40654, 0.59346, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
91, 0.0, 0.0, 0.0, 0.33066, 0.66934, 0.0, 0.0, 0.0, 0.0, 0.0
92, 2e-05, 0.00172, 0.04318, 0.27444, 0.4562, 0.20082, 0.02296, 0.00066, 0.0, 0.0
