Y_tot/Y_tot_orig, Z_tot/Z_CN, A_tot/(A_CN-nu_bar)
1.0004961944886452, 0.9999996379879073, 0.9999805965401878
0.9999999136982954, 0.9999990266912396, 0.999967040510476
1.0004961944886444, 0.9999951297992986, 1.0000188002717574
0.9999999136982957, 0.9999986831035881, 0.9999099782800097
1.0004961944886468, 0.9999972393723059, 1.000066024337391
0.9999999136982958, 0.9999987489654748, 1.0000365645337306
1.0004961944886472, 0.9999955321560275, 1.0000260308110525
0.9999999136982969, 0.9999991275011078, 0.9999051055427802
1.0004961944886446, 0.9999958201897927, 1.000047460477229
0.9999999136982968, 0.9999987569789354, 0.9999086137183718
1.0004961944886472, 0.9999993212956386, 1.000078775022356
0.999999913698296, 0.9999993610017354, 0.9999805975921395
1.0004961944886457, 0.9999955552798832, 0.9999603635901525
0.9999999136982992, 0.9999992056284509, 1.0000935983623969
1.000496194488645, 1.0000002482904848, 1.00000492403025
0.9999999136982972, 0.9999985232841272, 0.9999526398691222
1.0004961944886441, 0.9999989477782569, 1.0000577280868839
0.9999999136982968, 0.9999996044756826, 1.0000384160820113
1.0004961944886461, 0.999988947378429, 0.9999361215914021
0.9999999136982962, 0.9999992324126961, 0.999963962269049
1.0004961944886457, 1.000000736343673, 1.0000928225046082
0.9999999136982968, 1.0000000158045963, 0.9999069046295624
1.0004961944886461, 0.9999956055106135, 0.9999696475773276
0.9999999136982954, 0.9999985126318017, 1.000098041524038
1.000496194488645, 0.9999986135668052, 1.0000146941156656
0.9999999136982942, 0.9999986073101074, 0.9999602822594387
1.0004961944886483, 1.0000007683057257, 1.0000918003378056
0.9999999136982972, 0.9999980352610353, 1.0000349727700548
1.0004961944886457, 0.9999948398274261, 1.0000601616920812
0.9999999136982954, 0.9999990946709751, 1.0000053778969271
1.0004961944886455, 0.9999963234888916, 1.0000453277419934
0.9999999136982978, 0.9999994649290463, 0.9999363926622645
1.0004961944886464, 0.9999974275151357, 1.0000836265664235
0.9999999136982972, 0.9999985384217343, 1.0000637230589375
1.0004961944886466, 0.9999941461625543, 1.0000754846253221
0.9999999136982949, 0.999999665498827, 1.0000856715234245
1.0004961944886466, 0.999999950565957, 1.0000319582177692
0.9999999136982948, 0.9999996280650598, 0.9999305120798759
1.0004961944886461, 0.9999930939229944, 0.9999043737496348
0.9999999136982973, 0.9999988151920777, 0.999952952257724
1.0004961944886448, 0.99999858032908, 0.9999881978012725
0.9999999136982948, 0.9999995397796161, 0.9999472255664296
1.000496194488646, 0.9999906921467338, 0.9999161729636606
0.9999999136982943, 0.9999978612143298, 1.0000813608323038
1.0004961944886457, 0.9999947159268219, 0.999977491150923
0.9999999136982979, 0.9999997231605523, 1.0000453035418921
1.0004961944886466, 0.9999972855550423, 1.0000368685971475
0.9999999136982968, 0.9999990458747613, 1.0000448176004852
1.0004961944886466, 0.9999954059012055, 1.0000821541424278
0.9999999136982974, 0.999999330615037, 0.9999183170243974
1.0004961944886466, 0.9999978076289452, 1.0000799737528119
0.999999913698296, 0.9999998795914173, 0.9999463077619619
1.000496194488645, 0.999997781787107, 1.000058875906718
0.9999999136982968, 0.9999990366538637, 1.0000801805308737
1.0004961944886477, 0.9999955427546663, 0.9999755487439207
0.999999913698295, 0.9999999110656729, 0.9999241124816463
1.0004961944886461, 0.9999968860044847, 0.9999352862444154
0.9999999136982978, 0.999998562658732, 1.0000436680792018
1.0004961944886444, 0.9999977163198804, 0.999971473856303
0.9999999136982953, 0.9999985281371753, 0.9999664950960188
1.0004961944886448, 0.9999963332586368, 1.0000673574194754
0.9999999136982975, 0.9999994554023371, 0.9999802629020952
1.0004961944886444, 0.9999954092513796, 0.9999878845165711
0.9999999136982972, 0.9999992391370415, 1.0000870634540662
1.0004961944886446, 0.9999976613714935, 1.000086570532934
0.9999999136982969, 0.9999970569487562, 0.9999580529617197
1.0004961944886475, 0.9999983099792076, 1.0000622457136357
0.9999999136982974, 0.9999979874171387, 0.9999598225444288
1.0004961944886461, 0.999996709922447, 0.9999907855371616
0.9999999136982968, 0.9999992186213755, 1.0000493560391728
1.0004961944886448, 1.000001214910603, 0.9999179358724484
0.9999999136982978, 0.9999990668007034, 0.9999211707760101
1.0004961944886446, 0.9999960130750318, 0.9999379321366689
0.9999999136982953, 0.9999988498327999, 1.000051888593596
1.0004961944886437, 1.0000000490088836, 1.000023744210367
0.9999999136982985, 0.999999638181938, 0.9999075782367454
1.0004961944886441, 1.000004571431343, 0.9999908226063452
0.9999999136982984, 0.9999979128126836, 1.0000908401095165
1.000496194488647, 0.9999876693830488, 1.0000505261203358
0.999999913698296, 0.9999989843459377, 0.9999717778636373
1.0004961944886435, 0.9999985775130569, 1.000065330976724
0.9999999136982974, 1.0000000714926525, 1.000051483963268
1.0004961944886428, 0.9999901239722576, 1.0000090452509718
0.9999999136982983, 0.9999998882805249, 0.999946989076428
1.000496194488646, 0.9999977248993427, 0.9999381810733481
0.9999999136982952, 0.9999989073770581, 0.9999340402180913
1.0004961944886466, 0.9999956981558776, 0.9999911086886937
0.9999999136982954, 0.9999999658841784, 0.9999311831309613
1.0004961944886441, 0.999994451919248, 0.9999595672896613
0.9999999136982967, 0.99999822178172, 0.9999012654572326
1.0004961944886452, 0.9999932491509406, 1.0000518883414151
0.9999999136982952, 0.9999988549628132, 0.9999741124092539
1.0004961944886464, 0.999996898036565, 0.9999870379409952
0.9999999136982963, 0.99999873302096, 0.999975977689301
1.0004961944886468, 0.9999883027046031, 0.9999919982581051
0.9999999136982939, 0.9999991691267007, 0.9999196238858454
1.0004961944886457, 0.9999983393285613, 0.9999428917957202
0.9999999136982949, 0.9999990037042022, 0.9999252271072755
1.0004961944886424, 0.9999967089812087, 1.0000077972113233
0.9999999136982954, 0.9999995095655241, 0.9999762964606358
1.0004961944886446, 0.9999979148123064, 0.9999544365352983
0.9999999136982942, 0.9999987259901567, 1.0000749536114442
1.000496194488646, 0.9999915932488617, 0.9999904734926526
0.9999999136982973, 0.9999990541663515, 1.0000248570513577
1.0004961944886457, 1.0000018418812595, 0.9999350891560657
0.9999999136982972, 0.9999989167624559, 1.0000897844673797
1.0004961944886448, 0.9999966026439796, 0.9999809130135153
0.9999999136982974, 0.9999988115652808, 0.9999645620421141
1.0004961944886468, 0.9999991585384225, 0.9999974956799034
0.9999999136982953, 0.9999993705122573, 1.0000964491861493
1.0004961944886468, 0.999998020220722, 0.9999464773492699
0.9999999136982949, 0.9999997604090635, 0.9999598721157885
1.0004961944886446, 0.9999963627778526, 0.9999418526306706
0.9999999136982998, 0.9999996756273857, 1.0000231970194604
1.0004961944886441, 0.9999979272130635, 0.9999334577157716
0.9999999136982947, 0.9999986223602046, 0.9999052493239827
1.000496194488647, 0.9999967193453508, 1.0000890588309594
0.9999999136982959, 0.9999989172985052, 1.0000927971303688
1.0004961944886466, 0.9999943363402065, 0.9999118378138063
0.9999999136982979, 0.9999994451677262, 1.0000433434077332
1.000496194488645, 0.9999968435102595, 0.9999359231322607
0.9999999136982978, 0.9999980641763294, 0.99996912778198
1.0004961944886461, 0.9999980981886326, 1.0000810602488008
0.9999999136982952, 0.9999985685273057, 0.9999314515116184
1.0004961944886461, 0.9999975008400352, 0.999931184489676
0.9999999136982959, 0.9999988925335227, 0.999977286593277
1.0004961944886455, 0.9999918846070492, 0.9999476692920725
0.9999999136982952, 0.999998765778942, 1.0000061846020147
1.0004961944886446, 0.999996417357038, 1.0000524856977686
0.9999999136982973, 0.9999984020466572, 1.000023936958203
1.0004961944886455, 0.9999979003199281, 1.0000594610061933
0.9999999136982973, 0.9999996503303701, 0.9999834696174662
1.0004961944886468, 0.9999912136181328, 1.000011120545863
0.9999999136982973, 0.9999992908932627, 0.9999782642426581
1.0004961944886441, 0.9999966030658283, 1.0000895459355688
0.9999999136982959, 0.9999993078903873, 0.9999178956485042
1.0004961944886461, 0.9999960360455034, 1.0000634326372457
0.9999999136982974, 0.9999979644948144, 0.9999364753818639
1.000496194488646, 0.9999972582500348, 1.0000833521928525
0.9999999136982974, 0.9999992565180648, 0.9999373350237236
1.0004961944886466, 0.9999931157891001, 0.9999204424197843
0.9999999136982962, 0.9999987230434559, 0.9999582815045475
1.0004961944886472, 0.9999943031703252, 1.0000880203456792
0.9999999136982979, 0.9999981317861155, 0.9999042610368131
1.0004961944886448, 0.9999987362705154, 1.0000728642649737
0.999999913698296, 0.9999984069221985, 0.9999513321888985
1.0004961944886446, 0.9999930066275712, 1.000058256410503
0.9999999136982963, 0.9999990919169596, 0.9999355892408508
1.000496194488644, 0.999996423637734, 0.9999854415510204
0.9999999136982973, 0.9999993671219972, 1.0000315721329835
1.0004961944886455, 0.9999958512178022, 0.9999281210665781
0.9999999136982972, 0.9999990226812185, 1.0000193059719
1.0004961944886461, 0.9999975595581783, 1.0000171697880795
0.9999999136982968, 0.9999983821990632, 0.9999524661763151
1.0004961944886455, 0.9999963827156184, 0.9999690638613544
0.9999999136982958, 0.9999986825393525, 1.0000159378049414
1.0004961944886424, 0.9999960792913174, 0.9999057834698817
0.999999913698298, 0.9999988785705418, 1.0000867712878827
1.000496194488645, 0.9999980534096191, 1.0000033515550917
0.9999999136982972, 0.9999989219508396, 0.9999150773216919
1.0004961944886461, 1.0000028853098304, 0.9999678915359883
0.9999999136982973, 0.9999991175347894, 1.0000723257096527
1.0004961944886466, 0.9999971472330106, 1.0000147372759713
0.9999999136982988, 0.9999992409254633, 1.0000220608230628
1.0004961944886446, 0.9999954222129986, 0.9999906023862088
0.9999999136982968, 0.9999999397559923, 1.0000186191388827
1.0004961944886444, 0.999992486419108, 0.9999686103989959
0.9999999136982947, 0.9999994049374128, 0.9999510253357189
1.0004961944886448, 0.999996131506808, 0.9999054363500217
0.9999999136982967, 0.9999999534190388, 1.0000922072390042
1.000496194488645, 1.000002874413702, 1.0000327545377439
0.9999999136982968, 0.9999984078836626, 0.9999118123585591
1.0004961944886457, 0.9999947023129118, 0.9999763215602262
0.9999999136982974, 0.9999988377927019, 0.9999117451357827
1.000496194488645, 0.9999985150688366, 1.000066135146635
0.9999999136982962, 0.9999988484779532, 1.0000033932562977
1.0004961944886446, 0.9999965825424866, 1.0000451638334735
0.9999999136982959, 0.9999994708099298, 1.000069090795548
1.0004961944886464, 0.9999951344983794, 0.9999281519856078
0.9999999136982967, 0.999999085449704, 1.0000032422509673
1.000496194488644, 1.000000033887898, 1.0000138006817716
0.9999999136982984, 0.9999990735264798, 0.9999696545083555
1.0004961944886457, 0.9999884079419129, 1.0000580184641683
0.9999999136982957, 0.9999990774544817, 0.9999531619834214
1.000496194488646, 0.9999978039416023, 0.9999882026901022
0.9999999136982943, 0.9999976136297984, 1.000014167025283
1.000496194488645, 1.0000000027867662, 1.0000892306794085
0.9999999136982969, 0.9999994734780778, 0.9999828008827288
1.0004961944886455, 0.9999959353740226, 1.0000335279971129
0.9999999136982949, 0.9999986697504443, 0.9999041149068706
1.0004961944886468, 0.99999442689734, 1.0000001814653066
0.9999999136982962, 0.9999982882525689, 0.9999596450237852
1.000496194488645, 0.9999957403574878, 0.9999976507508176
0.9999999136982983, 0.9999990797330139, 1.0000903015387512
1.0004961944886435, 0.9999902709833552, 1.000029688272768
0.9999999136982983, 0.9999998457923015, 0.9999798277056792
1.0004961944886461, 0.9999956324694724, 1.00005204151588
0.9999999136982959, 0.9999989033673431, 1.0000423681462403
1.0004961944886448, 0.9999967516011414, 1.0000757609102608
0.9999999136982978, 0.9999986824947961, 1.0000855830301942
1.0004961944886455, 0.9999938005447444, 1.000048550672917
0.9999999136982952, 0.9999989415426475, 1.0000198935621485
1.0004961944886466, 0.9999912598342131, 0.9999172017799434
0.9999999136982988, 0.9999996858148308, 0.9999912822114838
1.0004961944886452, 0.9999957556438216, 1.0000348623650313
0.9999999136982969, 0.9999985203533601, 0.9999478678122179
1.0004961944886466, 0.9999929594843654, 0.9999738694645339
0.9999999136982974, 0.9999981579897095, 0.9999724624339366
1.0004961944886486, 1.0000011493114755, 1.0000079348240634
0.9999999136982973, 0.9999988675231692, 1.000026849007452
1.0004961944886446, 0.9999977992030626, 0.9999415344442082
0.9999999136982985, 0.9999988617687582, 1.0000522813835622
1.0004961944886452, 1.0000013927888443, 1.0000996154757675
0.9999999136982968, 0.9999995415868236, 0.9999039391186093
