A, mu, sigma, chi2, flag
66, 3.63392030952346, 0.5920483774731689, 5.048334742885086e-06, 0
67, 4.258604868707388, 0.1399621418061947, 3.5131436132815436e-06, 0
68, 3.41778338282759, 0.18406971068357159, 0.00019791522402406016, 0
69, 3.4741545342674742, 0.1993442246005294, 0.00013458953370644648, 0
70, 2.5639880467723173, 0.1958320854830906, 0.0007435981462524409, 0
71, 2.760434334838545, 0.1871159502951249, 0.0010285137038693732, 0
72, 3.5450489027580105, 0.2021678548097128, 0.00020372853218171612, 0
73, 3.482124176067211, 0.16979468574601797, 9.37709168552478e-05, 0
74, 3.295565649662837, 0.17475185997770215, 0.001110857810276311, 0
75, 2.9668367061093335, 0.01698112160267584, 0.004713503714814502, 0
76, 3.4915273431965503, 0.16110387052987551, 0.00017365154479416012, 0
77, 3.4060448096983467, 0.1813432133237638, 0.0056476714938244205, 0
78, 3.5147744608762013, 0.1940455948297344, 0.005024024788034143, 0
79, 2.7976224139788437, 0.8039608304649128, 0.019261433511533275, 0
80, 3.293845657895683, 0.5444913609467312, 0.004122567601445459, 0
81, 2.732871814398694, 0.1282057532126284, 0.09046651747640425, 0
82, 3.591328367566213, 0.8411360663932739, 0.03147376219008221, 0
83, 3.8329145467873045, 0.6926281211137052, 0.10896472344309603, 0
84, 3.354854021570501, 0.16469587238421035, 0.22029080046193758, 0
85, 4.511939389016044, 0.0760920737254476, 0.25252854902701294, 0
86, 3.706714738683413, 0.8189583772996499, 0.35339678459290813, 0
87, 4.382789199039356, 0.2939298986299563, 0.03393819577566228, 0
88, 4.487726261743235, 0.04634981951683354, 0.010577784581478964, 0
89, 4.499190640096071, 0.1470719653123316, 0.04679579371539652, 0
90, 3.5079023733872634, 0.17403242171162153, 3.98602727498945, 0
91, 4.521238685050793, 0.15751786270811782, 0.07039606540534413, 0
92, 4.486993560281155, 0.11846847606629193, 0.1490786272858825, 0
93, 4.404913720846383, 0.1766630222850307, 0.2906023006875934, 0
94, 4.485815859751531, 0.6156335324113665, 0.1220253334770513, 0
95, 4.424809181421408, 0.4387649207921623, 0.11149696204318595, 0
96, 2.9549677294408534, 0.02297487617424321, 10.051248184315122, 0
97, 3.5585213561618714, 0.031131493707334857, 0.3455356509330217, 0
98, 4.536103041019037, 0.06095131200784709, 0.20126003837133688, 0
99, 3.557417361848054, 0.1406084629354303, 1.3196691422019138, 0
100, 3.704741342160781, 0.7575990683486326, 0.3559461418498533, 0
101, 4.253968764267407, 0.3885896613330731, 0.1819959663193642, 0
102, 4.303923813786844, 1.008830968514036, 0.2960107546184568, 0
103, 4.015630521312668, 0.858007402799718, 0.12930157225733632, 0
104, 4.522892760195097, 0.12149064171282106, 0.08551812862528207, 0
105, 3.517288124877403, 0.13901228856532888, 0.12612341929140547, 0
106, 3.5347574858620163, 0.10404144442773194, 0.10812255637678726, 0
107, 3.493218459116419, 0.15187902511266457, 0.12990241073985073, 0
108, 3.4819510363425112, 0.1531172505201378, 0.1505125280407051, 0
109, 2.6020343550227123, 0.08841144676105459, 0.14772423630361997, 0
110, 2.8984007402595218, 0.46233703467435283, 0.11264393742227068, 0
111, 2.8169718068037746, 0.4103838112500975, 0.18011547357667593, 0
112, 3.490059266902584, 0.19838292838055202, 0.2229447343151136, 0
113, 2.6460652807439344, 0.12346713734466329, 0.10667855657236354, 0
114, 3.0250882718095995, 0.7163394239097942, 0.1775767007270879, 0
115, 2.653364817380981, 0.15244641180588997, 0.13995421376494982, 0
116, 2.5062499396456888, 0.18669802894983847, 0.016282509349512468, 0
117, 2.30368623367251, 0.5026548515060353, 0.11062468801491948, 0
118, 2.871298476314102, 1.1583839491543104, 0.30449602626408423, 0
119, 2.7358286672848795, 0.15283595205516542, 0.1568702218035932, 0
120, 3.49042872364655, 0.17822831975912423, 0.7583605358946103, 0
121, 2.9650037042841726, 0.40892899255020815, 0.33895501631038616, 0
122, 3.0324253421982075, 0.31839630488668313, 0.24215659670178968, 0
123, 2.9306213633606997, 0.6725655981869965, 0.011972343209986509, 0
