A, mu, sigma, chi2, flag
66, 2.8459423097334007, 0.5610465270020392, 0.0, 0
67, 2.8459423097334007, 0.5610465270020392, 0.0, 1
68, 2.8459423097334007, 0.5610465270020392, 0.0, 1
69, 2.8459423097334007, 0.5610465270020392, 0.0, 1
70, 2.8459423097334007, 0.5610465270020392, 0.0, 1
71, 4.936077783881757, 0.8398157408956468, 0.00042369677931807404, 0
72, 4.5899500667175825, 0.78455508648394, 0.0006501290747842306, 0
73, 3.637676726213695, 1.0561598343311653, 0.0009427619226369047, 0
74, 4.962307737887754, 0.2988312980742186, 0.0010066374428376861, 0
75, 4.064970434443021, 0.32022922448676944, 0.0014779782890807858, 0
76, 3.5659066445281002, 0.1061237965366586, 0.00010087216847608228, 0
77, 3.3326528671794193, 0.5306561760524626, 4.351158018454992e-05, 0
78, 3.463353066805917, 0.10667546904605607, 9.67960012607053e-05, 0
79, 2.6875922318076784, 0.4290482052807658, 0.0011813545310134625, 0
80, 3.3840580638269153, 0.3175027235547262, 8.126780941797375e-05, 0
81, 2.7015402467612155, 0.010229681522579526, 0.0012436926382064458, 0
82, 2.7253186798204587, 0.7784853704412406, 0.0028885790548204386, 0
83, 3.318229049031915, 0.14552417908643123, 0.00018448921083074837, 0
84, 2.7269691013559343, 0.6330999521054546, 0.016352841853757513, 0
85, 2.685883453259937, 0.9384762392782873, 0.006286806209096444, 0
86, 2.5561666713529134, 0.25568577917062213, 0.007418755098869759, 0
87, 3.1034177315599605, 0.4439574997418496, 0.0019859201551665475, 0
88, 3.397103294303002, 0.0918711224166485, 0.0014734957352017428, 0
89, 3.1759278967975084, 0.34406619783848064, 0.0024434882603754722, 0
90, 2.629188943581423, 0.16743033583508599, 0.04637895514687089, 0
91, 3.563854674580679, 0.1640933278971765, 0.05376612369069916, 0
92, 3.5110618972049963, 0.14928672840707702, 0.01752059835284227, 0
93, 3.447211602960585, 0.1899791685319708, 0.014081984643111002, 0
94, 3.4326112547665844, 0.18149321998569312, 0.007098999434054913, 0
95, 3.3323791529444997, 0.4986891687917586, 0.014015345783150444, 0
96, 2.0113710121574284, 0.022940253752062656, 0.2910761079120695, 0
97, 2.8624965896133734, 0.43279305570082166, 0.22916343341106968, 0
98, 3.1548826921975377, 0.9742561251268549, 0.460794991936184, 0
99, 3.177965044504954, 0.02959641449373529, 0.5742113140640734, 0
100, 3.444349955508873, 0.18591542603235425, 0.14242396119943782, 0
101, 3.6749652187975315, 0.15205932695447283, 0.04964475394041412, 0
102, 3.6709866608057333, 0.1527772567152849, 0.01602930141531141, 0
