A, mu, sigma, chi2, flag
66, 1.7503873161972563, 0.7880588920157886, 3.6153179353982395e-08, 0
67, 1.7080746009206467, 0.8334281195620666, 6.10170261189596e-07, 0
68, 2.3263919781423836, 0.12473385743270526, 1.4168754692798586e-06, 0
69, 1.9167569163840223, 0.6230257929498824, 3.866009992119332e-06, 0
70, 1.5829605787342995, 0.1568175676730461, 1.8077611636707624e-05, 0
71, 1.1035044385934498, 0.8261348120289119, 0.00010295200236093279, 0
72, 1.8824043152911067, 0.9669523326105869, 0.0001986152901221966, 0
73, 2.3883093778317184, 0.11774853773685501, 0.000529449856131832, 0
74, 2.3325086499293683, 0.1531745262464026, 0.0005015556400235444, 0
75, 2.011571107720884, 0.32361564789932207, 0.001560615609709493, 0
76, 2.2989111753227482, 0.6885509838820282, 0.0006706883225373023, 0
77, 2.5191039418484342, 0.14247836742808645, 0.0005255515732929582, 0
78, 2.349632368193633, 0.6537985489215771, 0.0021343641479354435, 0
79, 1.8934144444795333, 1.025733144356818, 0.005257908372888046, 0
80, 2.578168479959912, 0.14287768205985213, 0.001028277761696549, 0
81, 2.3295808717569537, 0.1790849542783327, 0.035051916988792314, 0
82, 2.6069066923206505, 0.9276429292192718, 0.027250490053578078, 0
83, 2.7428709297476996, 0.6505563437227572, 0.029633815960253863, 0
84, 2.5061864359120927, 0.076939888720597, 0.09357214595644044, 0
85, 2.473636212124274, 1.0299576567447777, 0.17174396241719037, 0
86, 2.30336192096767, 0.3685314577606299, 0.07465786047542662, 0
87, 2.795109044660337, 0.1375346096004258, 0.015833581179986893, 0
88, 3.327790192546304, 0.12416689644378139, 0.004970569085818113, 0
89, 3.0102332997763894, 0.6135961495110167, 0.07741618869533028, 0
90, 1.8442390190093119, 0.02531653446838411, 0.21499211113113278, 0
91, 3.4614072877750086, 0.19688768083860334, 0.16925909528818164, 0
92, 3.428482013030535, 0.1784648188224642, 0.050789235282669334, 0
93, 3.2581327578956967, 0.13224116988540716, 0.07326407205778507, 0
94, 3.481718624497552, 0.14531905842475853, 0.08071458192971429, 0
95, 3.3573773126404243, 0.1609482785602119, 0.046602294470453394, 0
96, 1.9787115615523607, 0.03072715537264692, 6.481889311839106, 0
97, 3.404372267374977, 0.2860099853530369, 1.116346752833599, 0
98, 3.334392523288648, 0.3198904361696375, 1.5448527938029417, 0
99, 2.4260407593932256, 0.060700415936290227, 3.2665324091045553, 0
100, 3.529058905741687, 0.1841365340656448, 0.719988414632428, 0
101, 3.3775672780116897, 0.4373771977448197, 0.5067358720873522, 0
102, 2.950009770997305, 0.7469898800101292, 0.9285613359740109, 0
103, 2.618890496162502, 0.3509686272690335, 0.12729955810627736, 0
104, 2.4672969013799824, 0.08545632806810725, 1.189005149004124, 0
105, 2.6453984645554853, 0.20161452744681826, 0.4423972468203098, 0
106, 2.5211850547624106, 0.18423854187700345, 0.2112108921121785, 0
107, 2.2701493860733883, 0.4721248523644114, 0.469102826890855, 0
108, 2.5853610884909344, 0.14498503661504586, 0.32751093007234083, 0
109, 2.623189560967656, 0.24782845157779906, 0.020845933782124005, 0
110, 1.5882258441462198, 0.053894010241982586, 0.0703724812914756, 0
111, 2.514572541051289, 0.17948478558029762, 0.024700785875691404, 0
112, 2.594476243807831, 0.2474244214660877, 0.013009195305244822, 0
113, 3.129279442830998, 0.11802501291557481, 0.032232293408365024, 0
114, 3.3562167878828815, 0.1617470353658803, 0.01638319793114736, 0
115, 3.7096242515663045, 0.47157860498221793, 0.024571047449637638, 0
116, 3.646430790618085, 0.17367835648729057, 0.0020137378477587528, 0
117, 3.403529162246787, 0.2047552016254964, 0.002601939872586078, 0
118, 4.020592425324345, 0.2271789424188247, 4.2645400419751626e-05, 0
119, 3.5219471104787385, 0.2010011716560971, 0.03549758795488076, 0
120, 3.5424714153088437, 0.11893632399509269, 0.01048946935295266, 0
121, 3.2754673889952066, 0.5456988913459423, 0.046973500665488575, 0
122, 2.8326044973648834, 0.4712391727378487, 0.057719059202840824, 0
123, 3.3757310228249966, 0.17944913392954784, 0.03050879741968827, 0
124, 3.438377172598621, 0.25861745704720607, 0.06197711484780829, 0
125, 2.603037912017196, 0.14062667632141082, 0.03904153271756908, 0
126, 2.4528142768389367, 0.17511787291010936, 0.046069841667807365, 0
127, 2.1653243171856587, 0.6575458065560222, 0.02591330101465035, 0
128, 1.63113977287961, 0.519938637198434, 0.05207814051653533, 0
129, 1.9312091393985729, 0.18314374939330264, 0.26607222014786563, 0
130, 1.9312091393985729, 0.18314374939330264, 1.0721580998042708, 1
131, 0.02227765027023027, 1.5805176500948406, 1.938666043873489, 0
132, 2.7455863751122727, 0.6064982886786704, 0.9266348112073425, 0
133, 1.5843803189331047, 0.12436298059086785, 3.7776235029376353, 0
134, 2.5542057543378536, 0.17032668357059005, 1.1693467834296827, 0
135, 2.844557144956005, 0.5871897335809486, 1.5004815823131858, 0
136, 3.524936829937708, 0.10336336056932822, 0.8661087400016192, 0
137, 2.9535675892598374, 0.46219135158908875, 0.6427640656988476, 0
138, 2.435397816459423, 0.159916195213417, 0.28858794479151845, 0
139, 3.4193929174852626, 0.2618880499966088, 0.7826764929153204, 0
140, 3.289967648378796, 0.13058248000750847, 0.8475886722615047, 0
141, 3.555666754749543, 0.13757533457178975, 1.080347943754439, 0
142, 3.2363468225077865, 0.4665975091785278, 0.05430823176076039, 0
143, 3.4728922486039417, 0.14395752156706695, 0.07525280956642688, 0
144, 3.1464725571165326, 0.3658231034962542, 0.04254363706720512, 0
145, 3.490732213927507, 0.18723690242675464, 0.07518699354086993, 0
146, 3.52510185623465, 0.16645567874008077, 0.07741004354474616, 0
147, 3.0893720260963966, 0.610627518507687, 0.18121138049174193, 0
148, 2.536776059256994, 0.18890141191120544, 0.15872530765718493, 0
149, 3.3404359393757717, 0.12952663444550072, 0.003998496792173793, 0
150, 3.043337572871595, 0.3871076329934201, 0.0042437989926872415, 0
151, 3.00468933628413, 0.5096922004162358, 0.07748640626305525, 0
152, 3.068043362094728, 0.6132230883605405, 0.13399026950934464, 0
153, 3.1330605891974, 0.5708745466426898, 0.014012271329563576, 0
154, 3.127080292235028, 0.7861709889248787, 0.05866721335820669, 0
155, 3.1256002610357685, 0.6585432203252327, 0.030668013164105584, 0
156, 2.635897723703158, 0.1488602188068426, 0.003341535068494188, 0
157, 2.664675239953727, 0.16656359324222478, 0.000941830006798928, 0
158, 2.67826266902334, 0.35903990114104184, 0.0104581126113296, 0
159, 2.626613690077747, 0.17583870188883632, 0.005832674741423971, 0
160, 2.6517572783224597, 0.18989790343578927, 0.0003483157880184684, 0
161, 2.6319889987788088, 0.1909948446692526, 0.0004917288881607269, 0
162, 2.498045157817603, 0.21219695562108687, 0.0014133297879970568, 0
163, 2.4572145004451715, 0.40277804543576445, 0.000585006646849455, 0
164, 2.3725752974880923, 0.1314458287089506, 0.00022961080876574428, 0
165, 2.537064765694864, 0.12503250990123704, 0.0001725581644960445, 0
166, 2.4225403408515396, 0.19793446652133806, 0.00020675372130915336, 0
167, 2.1260672559767153, 0.32971549404175593, 7.879908838589183e-05, 0
168, 2.2266173767442745, 0.4457864068287465, 1.2546455995122217e-05, 0
169, 2.462563881499872, 0.4343420132008897, 4.689607478184504e-06, 0
170, 2.4107739657920852, 0.3819347354595213, 3.7264226277940444e-07, 0
171, 2.5094648117960565, 0.1485939884003784, 7.460755731417287e-07, 0
172, 2.4493308468369386, 0.15620471484268705, 3.527811080521484e-07, 0
