A, mu, sigma, chi2, flag
66, 2.8459423097334007, 0.5610465270020392, 0.0, 0
67, 2.8459423097334007, 0.5610465270020392, 0.0, 1
68, 2.8459423097334007, 0.5610465270020392, 0.0, 1
69, 2.8459423097334007, 0.5610465270020392, 0.0, 1
70, 2.8459423097334007, 0.5610465270020392, 0.0, 1
71, 2.8459423097334007, 0.5610465270020392, 0.0, 1
72, 2.8459423097334007, 0.5610465270020392, 0.0, 1
73, 2.8459423097334007, 0.5610465270020392, 0.0, 1
74, 2.8459423097334007, 0.5610465270020392, 0.0, 1
75, 0.3743691207293942, 1.66905994688396, 0.0014849217581194495, 0
76, 3.611171331570851, 0.9705222363902986, 0.002141949672515711, 0
77, 3.336430508747325, 0.8310558323633525, 0.002659027652095956, 0
78, 4.696421055664204, 0.35725721969940993, 0.0036409813529332475, 0
79, 4.162739538903241, 0.261814762821853, 0.0024800705694590004, 0
80, 3.5443872120636772, 0.20518279230602787, 0.002185402485362464, 0
81, 2.5145098593249413, 0.04977640828090172, 0.0028437773690257835, 0
82, 2.4439672875100804, 1.0087600803859325, 0.0005709909587376374, 0
83, 2.7169910870089273, 0.6063963458024233, 0.000726551926594035, 0
84, 2.489162353012372, 0.11885937092347874, 0.001998115481413959, 0
85, 3.1912317374259245, 0.37472532011823434, 0.0017149517942883928, 0
86, 2.4889126811815734, 0.4959693478685884, 0.001974270498253899, 0
87, 3.3962054876346377, 0.08153171587858445, 0.00027452856670852354, 0
88, 3.4178361006813933, 0.06969531660721784, 0.00042650023438992876, 0
89, 3.394920734657433, 0.1291411827371573, 0.001529992899521719, 0
90, 2.4075771224138176, 0.11735699401447405, 0.014970527026679191, 0
91, 3.430659680470956, 0.11612588030919282, 0.0031982189248759216, 0
92, 3.3757569905013796, 0.2113125324576101, 0.0019135923304722544, 0
93, 3.334354885934736, 0.17560561195572172, 0.007039641417886385, 0
94, 3.4436375146196556, 0.13425045125053187, 0.0023823711109546178, 0
95, 3.430276583108001, 0.1591878061476043, 0.001602664426436812, 0
96, 1.949576188477315, 0.035062350985333834, 0.2516611330380143, 0
97, 3.3442525243266656, 0.7626447517001735, 0.027133239400899706, 0
98, 3.5078982983208586, 0.04834282722186725, 0.02297210146534808, 0
99, 2.5755682740928107, 0.16987713040366736, 0.21074440681906043, 0
100, 2.8357105383330863, 0.515383829930583, 0.07324015621296272, 0
101, 3.3917260183762834, 0.42585566666440244, 0.006415401686495354, 0
102, 3.281840687430722, 0.8029281017367754, 0.357338377802993, 0
103, 3.4758484748829845, 0.15901279245894265, 0.008139682325475822, 0
